09/03/2009,Coastal Carolina,0,Kent,18
09/03/2009,Eastern Kentucky,13,Indiana,19
09/03/2009,North Dakota State,17,Iowa State,34
09/03/2009,North Texas,20,Ball State,10
09/03/2009,Oregon,8,Boise State,19
09/03/2009,South Carolina,7,North Carolina State,3
09/03/2009,Troy,14,Bowling Green State,31
09/03/2009,Utah State,17,Utah,35
09/03/2009,Villanova,27,Temple,24
09/04/2009,Central Arkansas,20,Hawaii,25
09/04/2009,Tulsa,37,Tulane,13
09/05/2009,Akron,7,Penn State,31
09/05/2009,Alabama,34,Virginia Tech,24
09/05/2009,Alcorn State,0,Southern Mississippi,52
09/05/2009,Appalachian State,24,East Carolina,29
09/05/2009,Army,27,Eastern Michigan,14
09/05/2009,Baylor,24,Wake Forest,21
09/05/2009,Brigham Young,14,Oklahoma,13
09/05/2009,Buffalo,23,Texas-El Paso,17
09/05/2009,California-Davis,0,Fresno State,51
09/05/2009,Central Michigan,6,Arizona,19
09/05/2009,Charleston Southern,3,Florida,62
09/05/2009,Citadel,6,North Carolina,40
09/05/2009,Connecticut,23,Ohio,16
09/05/2009,Florida Atlantic,3,Nebraska,49
09/05/2009,Georgia,10,Oklahoma State,24
09/05/2009,Idaho,21,New Mexico State,6
09/05/2009,Idaho State,3,Arizona State,50
09/05/2009,Illinois,9,Missouri,37
09/05/2009,Indiana State,10,Louisville,30
09/05/2009,Jackson State,7,Mississippi State,45
09/05/2009,Jacksonville State,17,Georgia Tech,37
09/05/2009,Kentucky,42,Miami (Ohio),0
09/05/2009,Liberty,20,West Virginia,33
09/05/2009,Louisiana State,31,Washington,23
09/05/2009,Louisiana Tech,13,Auburn,37
09/05/2009,Louisiana-Monroe,20,Texas,59
09/05/2009,Maryland,13,California,52
09/05/2009,Massachusetts,17,Kansas State,21
09/05/2009,Middle Tennessee State,14,Clemson,37
09/05/2009,Minnesota,23,Syracuse,20
09/05/2009,Mississippi Valley State,0,Arkansas State,61
09/05/2009,Missouri State,10,Arkansas,48
09/05/2009,Montana State,3,Michigan State,44
09/05/2009,Navy,27,Ohio State,31
09/05/2009,Nevada,0,Notre Dame,35
09/05/2009,New Mexico,6,Texas A&M,41
09/05/2009,Nicholls State,0,Air Force,72
09/05/2009,North Dakota,13,Texas Tech,38
09/05/2009,Northeastern,0,Boston College,54
09/05/2009,Northern Colorado,3,Kansas,49
09/05/2009,Northern Illinois,20,Wisconsin,28
09/05/2009,Northern Iowa,16,Iowa,17
09/05/2009,Northwestern State,7,Houston,55
09/05/2009,Portland State,7,Oregon State,34
09/05/2009,Rice,24,Alabama-Birmingham,44
09/05/2009,Richmond,24,Duke,16
09/05/2009,Sacramento State,3,Nevada-Las Vegas,38
09/05/2009,Samford,24,Central Florida,28
09/05/2009,San Diego State,14,UCLA,33
09/05/2009,San Jose State,3,Southern California,56
09/05/2009,Southern,19,Louisiana-Lafayette,42
09/05/2009,Southern Illinois,28,Marshall,31
09/05/2009,Stanford,39,Washington State,13
09/05/2009,Stephen F. Austin,23,Southern Methodist,31
09/05/2009,Toledo,31,Purdue,52
09/05/2009,Towson,14,Northwestern,47
09/05/2009,Weber State,22,Wyoming,29
09/05/2009,Western Carolina,0,Vanderbilt,45
09/05/2009,Western Kentucky,7,Tennessee,63
09/05/2009,Western Michigan,7,Michigan,31
09/05/2009,William & Mary,26,Virginia,14
09/05/2009,Wofford,7,South Florida,40
09/05/2009,Youngstown State,3,Pittsburgh,38
09/06/2009,Colorado State,23,Colorado,17
09/06/2009,Mississippi,45,Memphis,14
09/07/2009,Cincinnati,47,Rutgers,15
09/07/2009,Miami (Florida),38,Florida State,34
09/10/2009,Clemson,27,Georgia Tech,30
09/11/2009,Colorado,38,Toledo,54
09/12/2009,Air Force,13,Minnesota,20
09/12/2009,Arkansas State,9,Nebraska,38
09/12/2009,Bowling Green State,20,Missouri,27
09/12/2009,Brigham Young,54,Tulane,3
09/12/2009,Central Florida,19,Southern Mississippi,26
09/12/2009,Central Michigan,29,Michigan State,27
09/12/2009,Duke,35,Army,19
09/12/2009,East Carolina,20,West Virginia,35
09/12/2009,Eastern Michigan,24,Northwestern,27
09/12/2009,Eastern Washington,7,California,59
09/12/2009,Florida International,14,Alabama,40
09/12/2009,Fresno State,31,Wisconsin,34
09/12/2009,Hawaii,38,Washington State,20
09/12/2009,Houston,45,Oklahoma State,35
09/12/2009,Howard,7,Rutgers,45
09/12/2009,Idaho,23,Washington,42
09/12/2009,Idaho State,0,Oklahoma,64
09/12/2009,Illinois State,17,Illinois,45
09/12/2009,Iowa,35,Iowa State,3
09/12/2009,Jacksonville State,9,Florida State,19
09/12/2009,James Madison,35,Maryland,38
09/12/2009,Kansas,34,Texas-El Paso,7
09/12/2009,Kansas State,15,Louisiana-Lafayette,17
09/12/2009,Kent,7,Boston College,34
09/12/2009,Louisiana Tech,14,Navy,32
09/12/2009,Marshall,10,Virginia Tech,52
09/12/2009,Memphis,14,Middle Tennessee State,31
09/12/2009,Miami (Ohio),0,Boise State,48
09/12/2009,Mississippi State,24,Auburn,49
09/12/2009,Morgan State,0,Akron,41
09/12/2009,Murray State,7,North Carolina State,65
09/12/2009,New Hampshire,23,Ball State,16
09/12/2009,North Carolina,12,Connecticut,10
09/12/2009,Northern Arizona,17,Arizona,34
09/12/2009,Notre Dame,34,Michigan,38
09/12/2009,Ohio,31,North Texas,30
09/12/2009,Oregon State,23,Nevada-Las Vegas,21
09/12/2009,Pittsburgh,54,Buffalo,27
09/12/2009,Prairie View A&M,18,New Mexico State,21
09/12/2009,Purdue,36,Oregon,38
09/12/2009,Rice,10,Texas Tech,55
09/12/2009,South Carolina,37,Georgia,41
09/12/2009,South Florida,35,Western Kentucky,13
09/12/2009,Southeast Missouri State,3,Cincinnati,70
09/12/2009,Southern California,18,Ohio State,15
09/12/2009,Southern Methodist,35,Alabama-Birmingham,33
09/12/2009,Southern Utah,19,San Diego State,35
09/12/2009,Stanford,17,Wake Forest,24
09/12/2009,Syracuse,7,Penn State,28
09/12/2009,Texas,41,Wyoming,10
09/12/2009,Texas Christian,30,Virginia,14
09/12/2009,Texas Southern,0,Louisiana-Monroe,58
09/12/2009,Troy,6,Florida,56
09/12/2009,Tulsa,44,New Mexico,10
09/12/2009,UCLA,19,Tennessee,15
09/12/2009,Utah,24,San Jose State,14
09/12/2009,Vanderbilt,9,Louisiana State,23
09/12/2009,Weber State,23,Colorado State,24
09/12/2009,Western Illinois,7,Northern Illinois,41
09/12/2009,Western Michigan,19,Indiana,23
09/17/2009,Georgia Tech,17,Miami (Florida),33
09/18/2009,Boise State,51,Fresno State,34
09/19/2009,Air Force,37,New Mexico,13
09/19/2009,Alabama-Birmingham,14,Troy,27
09/19/2009,Alcorn State,0,Central Michigan,48
09/19/2009,Arizona,17,Iowa,27
09/19/2009,Ball State,17,Army,24
09/19/2009,Boston College,7,Clemson,25
09/19/2009,Bowling Green State,10,Marshall,17
09/19/2009,Buffalo,17,Central Florida,23
09/19/2009,Cal Poly-San Luis Obispo,10,Ohio,28
09/19/2009,California,35,Minnesota,21
09/19/2009,Central Arkansas,28,Western Kentucky,7
09/19/2009,Charleston Southern,0,South Florida,59
09/19/2009,Cincinnati,28,Oregon State,18
09/19/2009,Connecticut,30,Baylor,22
09/19/2009,Duke,16,Kansas,44
09/19/2009,East Carolina,17,North Carolina,31
09/19/2009,Eastern Michigan,17,Michigan,45
09/19/2009,Elon,7,Wake Forest,35
09/19/2009,Florida Atlantic,16,South Carolina,38
09/19/2009,Florida International,15,Rutgers,23
09/19/2009,Florida State,54,Brigham Young,28
09/19/2009,Furman,12,Missouri,52
09/19/2009,Gardner-Webb,14,North Carolina State,45
09/19/2009,Georgia,52,Arkansas,41
09/19/2009,Hawaii,33,Nevada-Las Vegas,34
09/19/2009,Indiana,38,Akron,21
09/19/2009,Iowa State,34,Kent,14
09/19/2009,Kansas State,9,UCLA,23
09/19/2009,Louisiana-Lafayette,3,Louisiana State,31
09/19/2009,Louisiana-Monroe,14,Arizona State,38
09/19/2009,Louisville,27,Kentucky,31
09/19/2009,Miami (Ohio),26,Western Michigan,48
09/19/2009,Michigan State,30,Notre Dame,33
09/19/2009,Middle Tennessee State,32,Maryland,31
09/19/2009,Mississippi State,15,Vanderbilt,3
09/19/2009,Navy,14,Pittsburgh,27
09/19/2009,Nebraska,15,Virginia Tech,16
09/19/2009,Nevada,20,Colorado State,35
09/19/2009,Nicholls State,13,Louisiana Tech,48
09/19/2009,North Texas,7,Alabama,53
09/19/2009,Northern Illinois,28,Purdue,21
09/19/2009,Northwestern,34,Syracuse,37
09/19/2009,Ohio State,38,Toledo,0
09/19/2009,Rice,24,Oklahoma State,41
09/19/2009,San Diego State,20,Idaho,34
09/19/2009,San Jose State,17,Stanford,42
09/19/2009,Southeastern Louisiana,6,Mississippi,52
09/19/2009,Southern California,13,Washington,16
09/19/2009,Southern Methodist,27,Washington State,30
09/19/2009,Temple,6,Penn State,31
09/19/2009,Tennessee,13,Florida,23
09/19/2009,Tennessee-Martin,14,Memphis,41
09/19/2009,Texas State,21,Texas Christian,56
09/19/2009,Texas Tech,24,Texas,34
09/19/2009,Texas-El Paso,38,New Mexico State,12
09/19/2009,Tulsa,0,Oklahoma,45
09/19/2009,Utah,24,Oregon,31
09/19/2009,Utah State,30,Texas A&M,38
09/19/2009,Virginia,34,Southern Mississippi,37
09/19/2009,West Virginia,30,Auburn,41
09/19/2009,Wofford,14,Wisconsin,44
09/19/2009,Wyoming,0,Colorado,24
09/24/2009,Mississippi,10,South Carolina,16
09/25/2009,Missouri,31,Nevada,21
09/26/2009,Akron,21,Central Michigan,48
09/26/2009,Alabama-Birmingham,19,Texas A&M,56
09/26/2009,Arizona,37,Oregon State,32
09/26/2009,Arizona State,17,Georgia,20
09/26/2009,Arkansas,7,Alabama,35
09/26/2009,Army,10,Iowa State,31
09/26/2009,Ball State,30,Auburn,54
09/26/2009,Boise State,49,Bowling Green State,14
09/26/2009,Buffalo,13,Temple,37
09/26/2009,Cal Poly-San Luis Obispo,9,San Jose State,19
09/26/2009,California,3,Oregon,42
09/26/2009,Central Florida,14,East Carolina,19
09/26/2009,Colorado State,23,Brigham Young,42
09/26/2009,Florida,41,Kentucky,7
09/26/2009,Fresno State,20,Cincinnati,28
09/26/2009,Grambling State,6,Oklahoma State,56
09/26/2009,Hofstra,10,Western Michigan,24
09/26/2009,Idaho,34,Northern Illinois,31
09/26/2009,Illinois,0,Ohio State,30
09/26/2009,Indiana,33,Michigan,36
09/26/2009,Iowa,21,Penn State,10
09/26/2009,Louisiana State,30,Mississippi State,26
09/26/2009,Louisiana-Lafayette,0,Nebraska,55
09/26/2009,Louisiana-Monroe,27,Florida Atlantic,25
09/26/2009,Louisville,14,Utah,30
09/26/2009,Maine,24,Syracuse,41
09/26/2009,Marshall,27,Memphis,16
09/26/2009,McNeese State,32,Tulane,42
09/26/2009,Miami (Florida),7,Virginia Tech,31
09/26/2009,Miami (Ohio),19,Kent,29
09/26/2009,Michigan State,30,Wisconsin,38
09/26/2009,Middle Tennessee State,37,North Texas,21
09/26/2009,Minnesota,35,Northwestern,24
09/26/2009,Nevada-Las Vegas,27,Wyoming,30
09/26/2009,New Mexico State,20,New Mexico,17
09/26/2009,North Carolina,7,Georgia Tech,24
09/26/2009,North Carolina Central,14,Duke,49
09/26/2009,Northwestern State,13,Baylor,68
09/26/2009,Notre Dame,24,Purdue,21
09/26/2009,Ohio,23,Tennessee,34
09/26/2009,Pittsburgh,31,North Carolina State,38
09/26/2009,Rhode Island,10,Connecticut,52
09/26/2009,Rutgers,34,Maryland,13
09/26/2009,Sam Houston State,3,Tulsa,56
09/26/2009,San Diego State,14,Air Force,26
09/26/2009,South Florida,17,Florida State,7
09/26/2009,Southern Mississippi,28,Kansas,35
09/26/2009,Southern Utah,34,Utah State,53
09/26/2009,Tennessee Tech,7,Kansas State,49
09/26/2009,Texas Christian,14,Clemson,10
09/26/2009,Texas Tech,28,Houston,29
09/26/2009,Texas-El Paso,7,Texas,64
09/26/2009,Toledo,41,Florida International,31
09/26/2009,Troy,30,Arkansas State,27
09/26/2009,Vanderbilt,36,Rice,17
09/26/2009,Wake Forest,24,Boston College,27
09/26/2009,Washington,14,Stanford,34
09/26/2009,Washington State,6,Southern California,27
09/26/2009,Western Kentucky,22,Navy,38
09/30/2009,Hawaii,6,Louisiana Tech,27
10/01/2009,Colorado,24,West Virginia,35
10/01/2009,Southern Mississippi,17,Alabama-Birmingham,30
10/02/2009,Pittsburgh,35,Louisville,10
10/02/2009,Utah State,17,Brigham Young,35
10/03/2009,Air Force,13,Navy,16
10/03/2009,Alabama,38,Kentucky,20
10/03/2009,Arkansas,47,Texas A&M,19
10/03/2009,Arkansas State,21,Iowa,24
10/03/2009,Auburn,26,Tennessee,22
10/03/2009,California-Davis,16,Boise State,34
10/03/2009,Central Michigan,20,Buffalo,13
10/03/2009,Cincinnati,37,Miami (Ohio),13
10/03/2009,Clemson,21,Maryland,24
10/03/2009,Colorado State,29,Idaho,31
10/03/2009,East Carolina,21,Marshall,17
10/03/2009,Florida International,35,Louisiana-Monroe,48
10/03/2009,Florida State,21,Boston College,28
10/03/2009,Georgia Tech,42,Mississippi State,31
10/03/2009,Houston,41,Texas-El Paso,58
10/03/2009,Iowa State,23,Kansas State,24
10/03/2009,Kent,15,Baylor,31
10/03/2009,Louisiana State,20,Georgia,13
10/03/2009,Memphis,14,Central Florida,32
10/03/2009,Michigan,20,Michigan State,26
10/03/2009,Mississippi,23,Vanderbilt,7
10/03/2009,Nevada-Las Vegas,28,Nevada,63
10/03/2009,New Mexico,28,Texas Tech,48
10/03/2009,New Mexico State,17,San Diego State,34
10/03/2009,North Carolina State,24,Wake Forest,30
10/03/2009,Northwestern,27,Purdue,21
10/03/2009,Ohio,44,Bowling Green State,37
